date,t2m,sp,rh,wind_speed,pwv,zero_count_last_3,zero_count_last_6,zero_count_last_12,zero_count_last_24,zero_freq_24h,zero_freq_7d,dry_blocks,pwv_during_dry,tp
2018/8/20 22:45,299.76,999.67,86.24,2.93,34.96,3.0,6.0,12.0,24.0,1.0,0.5610119047619048,6507,34.005,1e-05
2018/8/20 23:00,299.78,999.93,85.83,2.97,34.4,3.0,6.0,12.0,24.0,1.0,0.5625,6507,34.01916666666666,1e-05
2018/8/20 23:15,299.86,999.96,84.72,2.92,34.25,3.0,6.0,12.0,24.0,1.0,0.5639880952380952,6507,34.05166666666667,1e-05
2018/8/20 23:30,299.95,999.99,83.61,2.86,34.71,3.0,6.0,12.0,24.0,1.0,0.5654761904761905,6507,34.138333333333335,1e-05
2018/8/20 23:45,300.03,1000.02,82.51,2.8,34.95,3.0,6.0,12.0,24.0,1.0,0.5669642857142857,6507,34.276666666666664,1e-05
2018/8/21 0:00,300.11,1000.05,81.4,2.75,35.05,3.0,6.0,12.0,24.0,1.0,0.5684523809523809,6507,34.4475,1e-05
2018/8/21 0:15,300.2,1000.09,80.21,2.68,34.79,3.0,6.0,12.0,24.0,1.0,0.5699404761904762,6507,34.574999999999996,1e-05
2018/8/21 0:30,300.29,1000.13,79.03,2.61,34.41,3.0,6.0,12.0,24.0,1.0,0.5714285714285714,6507,34.6575,1e-05
2018/8/21 0:45,300.38,1000.17,77.84,2.55,34.4,3.0,6.0,12.0,24.0,1.0,0.5729166666666666,6507,34.69416666666667,1e-05
2018/8/21 1:00,300.47,1000.21,76.65,2.48,34.34,3.0,6.0,12.0,24.0,1.0,0.5744047619047619,6507,34.6775,1e-05
2018/8/21 1:15,301.3,1000.17,75.6,2.36,34.32,3.0,6.0,12.0,24.0,1.0,0.5758928571428571,6507,34.62416666666667,1e-05
2018/8/21 1:30,302.13,1000.13,74.55,2.24,34.65,3.0,6.0,12.0,24.0,1.0,0.5773809523809523,6507,34.6025,1e-05
2018/8/21 1:45,302.96,1000.1,73.5,2.12,34.69,3.0,6.0,12.0,24.0,1.0,0.5788690476190477,6507,34.58,1e-05
2018/8/21 2:00,303.78,1000.06,72.45,2.0,34.9,3.0,6.0,12.0,24.0,1.0,0.5803571428571429,6507,34.62166666666667,1e-05
2018/8/21 2:15,303.8,1000.07,70.97,1.93,34.22,3.0,6.0,12.0,24.0,1.0,0.5818452380952381,6507,34.619166666666665,1e-05
2018/8/21 2:30,303.82,1000.08,69.48,1.86,33.22,3.0,6.0,12.0,24.0,1.0,0.5833333333333334,6507,34.495,1e-05
2018/8/21 2:45,303.84,1000.09,67.99,1.78,32.05,3.0,6.0,12.0,24.0,1.0,0.5848214285714286,6507,34.25333333333333,1e-05
2018/8/21 3:00,303.86,1000.11,66.5,1.71,31.39,3.0,6.0,12.0,24.0,1.0,0.5863095238095238,6507,33.94833333333333,1e-05
2018/8/21 3:15,303.86,1000.0,65.15,1.75,31.53,3.0,6.0,12.0,24.0,1.0,0.5877976190476191,6507,33.67666666666667,1e-05
2018/8/21 3:30,303.87,999.9,63.8,1.79,31.92,3.0,6.0,12.0,24.0,1.0,0.5892857142857143,6507,33.469166666666666,1e-05
2018/8/21 3:45,303.87,999.79,62.45,1.83,32.12,3.0,6.0,12.0,24.0,1.0,0.5907738095238095,6507,33.27916666666667,1e-05
2018/8/21 4:00,303.87,999.69,61.1,1.88,32.32,3.0,6.0,12.0,24.0,1.0,0.5922619047619048,6507,33.11083333333333,1e-05
2018/8/21 4:15,304.33,999.57,60.2,1.88,32.01,3.0,6.0,12.0,24.0,1.0,0.59375,6507,32.91833333333333,1e-05
2018/8/21 4:30,304.8,999.44,59.3,1.88,31.93,3.0,6.0,12.0,24.0,1.0,0.5952380952380952,6507,32.69166666666667,1e-05
2018/8/21 4:45,305.26,999.32,58.39,1.88,32.01,3.0,6.0,12.0,24.0,1.0,0.5967261904761905,6507,32.468333333333334,1e-05
2018/8/21 5:00,305.73,999.19,57.49,1.88,32.61,3.0,6.0,12.0,24.0,1.0,0.5982142857142857,6507,32.277499999999996,1e-05
2018/8/21 5:15,305.76,998.98,56.93,1.91,32.67,3.0,6.0,12.0,24.0,1.0,0.5997023809523809,6507,32.14833333333333,1e-05
2018/8/21 5:30,305.79,998.77,56.37,1.93,32.71,3.0,6.0,12.0,24.0,1.0,0.6011904761904762,6507,32.10583333333333,1e-05
2018/8/21 5:45,305.82,998.56,55.8,1.96,33.54,3.0,6.0,12.0,24.0,1.0,0.6026785714285714,6507,32.23,1e-05
2018/8/21 6:00,305.85,998.35,55.24,1.99,34.72,3.0,6.0,12.0,24.0,1.0,0.6041666666666666,6507,32.5075,1e-05
2018/8/21 6:15,305.9,998.16,54.92,2.06,35.23,3.0,6.0,12.0,24.0,1.0,0.6056547619047619,6507,32.81583333333334,1e-05
2018/8/21 6:30,305.95,997.97,54.6,2.13,35.64,3.0,6.0,12.0,24.0,1.0,0.6071428571428571,6507,33.12583333333333,1e-05
2018/8/21 6:45,306.0,997.79,54.28,2.2,35.93,3.0,6.0,12.0,24.0,1.0,0.6086309523809523,6507,33.443333333333335,1e-05
2018/8/21 7:00,306.05,997.6,53.96,2.28,36.23,3.0,6.0,12.0,24.0,1.0,0.6101190476190477,6507,33.76916666666666,1e-05
2018/8/21 7:15,306.12,997.52,53.65,2.32,36.1,3.0,6.0,12.0,24.0,1.0,0.6116071428571429,6507,34.11,1e-05
2018/8/21 7:30,306.19,997.45,53.33,2.36,36.48,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,34.48916666666667,1e-05
2018/8/21 7:45,306.25,997.37,53.02,2.39,36.9,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,34.89666666666667,1e-05
2018/8/21 8:00,306.32,997.29,52.71,2.43,37.35,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,35.291666666666664,1e-05
2018/8/21 8:15,306.39,997.17,52.93,2.35,37.72,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,35.7125,1e-05
2018/8/21 8:30,306.47,997.06,53.16,2.27,37.88,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.14333333333333,1e-05
2018/8/21 8:45,306.54,996.94,53.38,2.19,37.88,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.504999999999995,1e-05
2018/8/21 9:00,306.61,996.82,53.6,2.1,37.88,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.76833333333334,1e-05
2018/8/21 9:15,305.88,996.94,54.84,1.85,37.44,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.95249999999999,1e-05
2018/8/21 9:30,305.16,997.05,56.07,1.59,36.95,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.06166666666667,1e-05
2018/8/21 9:45,304.44,997.16,57.31,1.33,36.7,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.12583333333333,1e-05
2018/8/21 10:00,303.71,997.28,58.54,1.07,36.01,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.1075,1e-05
2018/8/21 10:15,303.5,997.26,60.04,1.27,36.06,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.104166666666664,1e-05
2018/8/21 10:30,303.29,997.25,61.55,1.47,36.18,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.079166666666666,1e-05
2018/8/21 10:45,303.09,997.24,63.05,1.67,36.13,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.015,1e-05
2018/8/21 11:00,302.88,997.23,64.55,1.86,35.97,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.9,1e-05
2018/8/21 11:15,302.93,997.32,65.11,2.03,35.83,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.7425,1e-05
2018/8/21 11:30,302.98,997.4,65.67,2.19,35.58,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.55083333333334,1e-05
2018/8/21 11:45,303.03,997.48,66.23,2.36,35.71,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.370000000000005,1e-05
2018/8/21 12:00,303.08,997.57,66.8,2.53,36.18,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.22833333333333,1e-05
2018/8/21 12:15,303.14,997.86,67.49,2.78,36.91,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.18416666666666,1e-05
2018/8/21 12:30,303.21,998.15,68.18,3.03,37.38,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.22,1e-05
2018/8/21 12:45,303.27,998.44,68.88,3.28,37.62,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.29666666666667,1e-05
2018/8/21 13:00,303.33,998.73,69.57,3.53,37.52,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.4225,1e-05
2018/8/21 13:15,303.19,998.91,70.12,3.61,38.01,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.585,1e-05
2018/8/21 13:30,303.04,999.09,70.66,3.7,38.4,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.77,1e-05
2018/8/21 13:45,302.9,999.27,71.21,3.78,38.62,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,36.9775,1e-05
2018/8/21 14:00,302.75,999.45,71.76,3.87,38.41,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.18083333333333,1e-05
2018/8/21 14:15,302.33,999.5,72.5,3.78,38.41,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.395833333333336,1e-05
2018/8/21 14:30,301.91,999.55,73.24,3.69,38.57,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.645,1e-05
2018/8/21 14:45,301.49,999.59,73.97,3.61,38.96,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,37.91583333333333,1e-05
2018/8/21 15:00,301.07,999.64,74.71,3.52,38.97,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,38.14833333333333,1e-05
2018/8/21 15:15,301.08,999.68,75.48,3.39,39.07,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,38.32833333333333,1e-05
2018/8/21 15:30,301.08,999.72,76.24,3.25,39.38,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,38.495,1e-05
2018/8/21 15:45,301.09,999.75,77.01,3.12,39.64,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,38.663333333333334,1e-05
2018/8/21 16:00,301.09,999.79,77.78,2.99,40.02,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,38.87166666666667,1e-05
2018/8/21 16:15,300.95,999.78,78.44,2.87,40.07,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.04333333333334,1e-05
2018/8/21 16:30,300.81,999.76,79.11,2.76,40.04,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.18,1e-05
2018/8/21 16:45,300.67,999.75,79.78,2.65,39.91,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.2875,1e-05
2018/8/21 17:00,300.54,999.73,80.44,2.54,39.81,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.40416666666667,1e-05
2018/8/21 17:15,300.58,999.56,81.04,2.5,39.73,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.51416666666666,1e-05
2018/8/21 17:30,300.62,999.39,81.63,2.46,39.49,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.59083333333333,1e-05
2018/8/21 17:45,300.66,999.21,82.23,2.42,39.26,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.615833333333335,1e-05
2018/8/21 18:00,300.71,999.04,82.82,2.38,39.26,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.63999999999999,1e-05
2018/8/21 18:15,300.6,999.0,83.25,2.32,39.31,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.66,1e-05
2018/8/21 18:30,300.49,998.95,83.67,2.27,39.77,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.6925,1e-05
2018/8/21 18:45,300.38,998.9,84.1,2.21,40.31,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.748333333333335,1e-05
2018/8/21 19:00,300.27,998.86,84.53,2.16,40.45,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.78416666666667,1e-05
2018/8/21 19:15,300.03,998.78,84.98,2.05,40.45,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.81583333333333,1e-05
2018/8/21 19:30,299.8,998.71,85.43,1.94,40.17,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.82666666666667,1e-05
2018/8/21 19:45,299.56,998.63,85.88,1.83,40.12,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.844166666666666,1e-05
2018/8/21 20:00,299.33,998.55,86.34,1.73,40.63,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.9125,1e-05
2018/8/21 20:15,299.34,998.62,86.48,1.76,41.08,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.025,1e-05
2018/8/21 20:30,299.36,998.69,86.63,1.8,41.09,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.15833333333334,1e-05
2018/8/21 20:45,299.38,998.75,86.77,1.83,40.35,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.24916666666667,1e-05
2018/8/21 21:00,299.4,998.82,86.92,1.87,39.66,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.282500000000006,1e-05
2018/8/21 21:15,299.66,998.96,86.58,1.94,39.18,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.27166666666667,1e-05
2018/8/21 21:30,299.91,999.1,86.24,2.02,38.97,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.205,1e-05
2018/8/21 21:45,300.17,999.24,85.89,2.1,39.03,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,40.098333333333336,1e-05
2018/8/21 22:00,300.43,999.38,85.55,2.17,38.99,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.97666666666667,1e-05
2018/8/21 22:15,300.41,999.4,85.11,2.29,39.14,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.8675,1e-05
2018/8/21 22:30,300.39,999.42,84.66,2.4,39.35,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.79916666666667,1e-05
2018/8/21 22:45,300.37,999.43,84.22,2.52,39.07,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.711666666666666,1e-05
2018/8/21 23:00,300.35,999.45,83.78,2.63,38.73,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.553333333333335,1e-05
2018/8/21 23:15,300.36,999.66,82.69,2.62,38.46,3.0,6.0,12.0,24.0,1.0,0.6130952380952381,6507,39.335,1e-05
2018/8/21 23:30,300.36,999.88,81.6,2.62,38.3,2.0,5.0,11.0,23.0,0.9895833333333334,0.6116071428571429,6508,39.335,0.01
2018/8/21 23:45,300.37,1000.1,80.52,2.61,38.38,1.0,4.0,10.0,22.0,0.9791666666666666,0.6101190476190477,6509,39.335,0.01
2018/8/22 0:00,300.38,1000.31,79.43,2.6,37.43,0.0,3.0,9.0,21.0,0.96875,0.6086309523809523,6510,39.335,0.01
2018/8/22 0:15,300.31,1000.41,78.22,2.6,37.41,0.0,2.0,8.0,20.0,0.9583333333333334,0.6071428571428571,6511,39.335,0.01
2018/8/22 0:30,300.25,1000.5,77.02,2.59,37.66,0.0,1.0,7.0,19.0,0.9479166666666666,0.6056547619047619,6512,39.335,0.01
2018/8/22 0:45,300.19,1000.59,75.81,2.58,37.91,0.0,0.0,6.0,18.0,0.9375,0.6041666666666666,6513,39.335,0.01
2018/8/22 1:00,300.13,1000.69,74.6,2.58,37.72,0.0,0.0,5.0,17.0,0.9270833333333334,0.6026785714285714,6514,39.335,0.01
2018/8/22 1:15,301.01,1000.71,73.27,2.54,37.64,0.0,0.0,4.0,16.0,0.9166666666666666,0.6011904761904762,6515,39.335,0.01
2018/8/22 1:30,301.9,1000.74,71.93,2.5,37.67,0.0,0.0,3.0,15.0,0.90625,0.5997023809523809,6516,39.335,0.01
2018/8/22 1:45,302.78,1000.77,70.59,2.46,37.77,0.0,0.0,2.0,14.0,0.8958333333333334,0.5982142857142857,6517,39.335,0.01
2018/8/22 2:00,303.66,1000.79,69.26,2.42,37.93,0.0,0.0,1.0,13.0,0.8854166666666666,0.5967261904761905,6518,39.335,0.01
2018/8/22 2:15,303.72,1000.78,68.34,2.42,37.64,0.0,0.0,0.0,12.0,0.875,0.5967261904761905,6519,39.335,0.01
2018/8/22 2:30,303.78,1000.77,67.43,2.41,37.2,0.0,0.0,0.0,11.0,0.8645833333333334,0.5967261904761905,6520,39.335,0.01
2018/8/22 2:45,303.84,1000.76,66.51,2.4,36.59,1.0,1.0,1.0,11.0,0.8645833333333334,0.5982142857142857,6520,37.5475,1e-05
2018/8/22 3:00,303.9,1000.75,65.59,2.39,36.39,2.0,2.0,2.0,11.0,0.8645833333333334,0.5997023809523809,6520,37.46083333333333,1e-05
2018/8/22 3:15,303.95,1000.64,64.74,2.53,36.99,2.0,2.0,2.0,10.0,0.8541666666666666,0.5997023809523809,6521,37.46083333333333,0.01
2018/8/22 3:30,304.0,1000.52,63.89,2.66,37.97,1.0,2.0,2.0,9.0,0.84375,0.5997023809523809,6522,37.46083333333333,0.01
2018/8/22 3:45,304.06,1000.41,63.04,2.8,38.67,0.0,2.0,2.0,8.0,0.8333333333333334,0.5997023809523809,6523,37.46083333333333,0.02
2018/8/22 4:00,304.11,1000.29,62.19,2.94,38.79,0.0,2.0,2.0,7.0,0.8229166666666666,0.5997023809523809,6524,37.46083333333333,0.02
2018/8/22 4:15,304.5,1000.17,61.57,3.01,38.94,0.0,1.0,2.0,6.0,0.8125,0.5997023809523809,6525,37.46083333333333,0.02
2018/8/22 4:30,304.89,1000.05,60.94,3.09,39.76,0.0,0.0,2.0,5.0,0.8020833333333334,0.5997023809523809,6526,37.46083333333333,0.02
2018/8/22 4:45,305.28,999.94,60.32,3.16,40.51,0.0,0.0,2.0,4.0,0.7916666666666666,0.5997023809523809,6527,37.46083333333333,0.01
2018/8/22 5:00,305.67,999.82,59.7,3.24,40.86,0.0,0.0,2.0,3.0,0.78125,0.5997023809523809,6528,37.46083333333333,0.01
2018/8/22 5:15,305.68,999.69,59.38,3.26,40.78,0.0,0.0,2.0,2.0,0.7708333333333334,0.5997023809523809,6529,37.46083333333333,0.01
2018/8/22 5:30,305.7,999.57,59.07,3.27,40.79,0.0,0.0,2.0,2.0,0.7604166666666666,0.5997023809523809,6530,37.46083333333333,0.01
2018/8/22 5:45,305.71,999.44,58.76,3.29,40.64,0.0,0.0,1.0,2.0,0.75,0.5997023809523809,6531,37.46083333333333,0.01
2018/8/22 6:00,305.73,999.32,58.44,3.31,40.84,0.0,0.0,0.0,2.0,0.7395833333333334,0.5997023809523809,6532,37.46083333333333,0.01
2018/8/22 6:15,305.78,999.09,58.25,3.37,40.51,0.0,0.0,0.0,2.0,0.7291666666666666,0.5997023809523809,6533,37.46083333333333,0.01
2018/8/22 6:30,305.83,998.86,58.05,3.43,39.9,0.0,0.0,0.0,2.0,0.71875,0.5997023809523809,6534,37.46083333333333,0.01
2018/8/22 6:45,305.88,998.64,57.86,3.49,39.74,1.0,1.0,1.0,3.0,0.71875,0.6011904761904762,6534,40.17166666666667,1e-05
2018/8/22 7:00,305.93,998.41,57.67,3.55,39.54,2.0,2.0,2.0,4.0,0.71875,0.6026785714285714,6534,40.23416666666667,1e-05
2018/8/22 7:15,305.89,998.3,57.85,3.66,38.59,3.0,3.0,3.0,5.0,0.71875,0.6041666666666666,6534,40.205,1e-05
2018/8/22 7:30,305.84,998.19,58.04,3.78,37.64,3.0,4.0,4.0,6.0,0.71875,0.6056547619047619,6534,40.02833333333333,1e-05
2018/8/22 7:45,305.79,998.08,58.22,3.9,37.62,3.0,5.0,5.0,7.0,0.71875,0.6071428571428571,6534,39.7875,1e-05
2018/8/22 8:00,305.74,997.97,58.41,4.02,38.29,3.0,6.0,6.0,8.0,0.71875,0.6086309523809523,6534,39.57333333333333,1e-05
2018/8/22 8:15,305.73,997.86,59.02,4.05,39.0,3.0,6.0,7.0,9.0,0.71875,0.6101190476190477,6534,39.425000000000004,1e-05
2018/8/22 8:30,305.72,997.76,59.63,4.09,39.24,3.0,6.0,8.0,10.0,0.71875,0.6116071428571429,6534,39.295833333333334,1e-05
2018/8/22 8:45,305.7,997.66,60.24,4.12,39.18,3.0,6.0,9.0,10.0,0.71875,0.6130952380952381,6534,39.17416666666667,1e-05
2018/8/22 9:00,305.69,997.56,60.85,4.15,39.97,3.0,6.0,10.0,10.0,0.71875,0.6145833333333334,6534,39.10166666666667,1e-05
2018/8/22 9:15,305.06,997.72,61.28,3.98,40.39,3.0,6.0,11.0,11.0,0.71875,0.6160714285714286,6534,39.09166666666666,1e-05
2018/8/22 9:30,304.43,997.88,61.72,3.8,40.16,3.0,6.0,12.0,12.0,0.71875,0.6175595238095238,6534,39.11333333333334,1e-05
2018/8/22 9:45,303.8,998.03,62.15,3.63,40.24,3.0,6.0,12.0,13.0,0.71875,0.6190476190476191,6534,39.155,1e-05
2018/8/22 10:00,303.17,998.19,62.59,3.45,39.35,3.0,6.0,12.0,14.0,0.71875,0.6190476190476191,6534,39.13916666666666,1e-05
2018/8/22 10:15,303.11,998.3,63.51,3.58,39.11,3.0,6.0,12.0,15.0,0.71875,0.6190476190476191,6534,39.1825,1e-05
2018/8/22 10:30,303.05,998.4,64.44,3.7,39.32,3.0,6.0,12.0,16.0,0.71875,0.6190476190476191,6534,39.3225,1e-05
2018/8/22 10:45,302.99,998.51,65.37,3.83,39.63,3.0,6.0,12.0,17.0,0.71875,0.6190476190476191,6534,39.49,1e-05
2018/8/22 11:00,302.93,998.61,66.29,3.95,39.62,3.0,6.0,12.0,18.0,0.71875,0.6190476190476191,6534,39.600833333333334,1e-05
2018/8/22 11:15,302.92,998.69,66.81,4.18,39.76,3.0,6.0,12.0,19.0,0.71875,0.6190476190476191,6534,39.66416666666667,1e-05
2018/8/22 11:30,302.91,998.78,67.33,4.4,39.57,3.0,6.0,12.0,20.0,0.71875,0.6190476190476191,6534,39.69166666666666,1e-05
2018/8/22 11:45,302.9,998.86,67.85,4.62,39.7,3.0,6.0,12.0,21.0,0.71875,0.6190476190476191,6534,39.735,1e-05
2018/8/22 12:00,302.89,998.94,68.38,4.85,39.72,3.0,6.0,12.0,22.0,0.71875,0.6190476190476191,6534,39.714166666666664,1e-05
2018/8/22 12:15,302.87,999.16,68.86,4.94,39.54,3.0,6.0,12.0,23.0,0.71875,0.6190476190476191,6534,39.64333333333334,1e-05
2018/8/22 12:30,302.85,999.39,69.34,5.03,39.37,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.5775,1e-05
2018/8/22 12:45,302.82,999.61,69.83,5.12,39.65,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.52833333333333,1e-05
2018/8/22 13:00,302.8,999.83,70.31,5.22,39.75,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.56166666666667,1e-05
2018/8/22 13:15,302.62,999.92,71.11,5.16,40.55,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.681666666666665,1e-05
2018/8/22 13:30,302.44,1000.02,71.9,5.1,41.07,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.8275,1e-05
2018/8/22 13:45,302.26,1000.11,72.7,5.04,41.25,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,39.9625,1e-05
2018/8/22 14:00,302.07,1000.2,73.49,4.99,41.4,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,40.11083333333333,1e-05
2018/8/22 14:15,301.73,1000.27,74.32,4.86,41.83,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,40.28333333333334,1e-05
2018/8/22 14:30,301.39,1000.34,75.15,4.74,42.16,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,40.49916666666667,1e-05
2018/8/22 14:45,301.05,1000.42,75.98,4.62,42.92,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,40.7675,1e-05
2018/8/22 15:00,300.71,1000.49,76.81,4.5,43.01,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,41.041666666666664,1e-05
2018/8/22 15:15,300.66,1000.51,77.42,4.45,43.45,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,41.3675,1e-05
2018/8/22 15:30,300.6,1000.54,78.03,4.4,43.79,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,41.73583333333333,1e-05
2018/8/22 15:45,300.55,1000.56,78.63,4.35,44.03,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,42.100833333333334,1e-05
2018/8/22 16:00,300.49,1000.59,79.24,4.29,44.22,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,42.473333333333336,1e-05
2018/8/22 16:15,300.33,1000.59,79.74,4.26,44.18,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,42.77583333333333,1e-05
2018/8/22 16:30,300.17,1000.59,80.25,4.23,43.99,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.01916666666667,1e-05
2018/8/22 16:45,300.0,1000.59,80.75,4.19,43.89,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.23916666666667,1e-05
2018/8/22 17:00,299.84,1000.59,81.25,4.16,44.11,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.465,1e-05
2018/8/22 17:15,299.86,1000.46,81.55,4.16,44.24,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.66583333333333,1e-05
2018/8/22 17:30,299.87,1000.32,81.85,4.15,44.21,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.836666666666666,1e-05
2018/8/22 17:45,299.89,1000.19,82.14,4.15,44.19,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,43.942499999999995,1e-05
2018/8/22 18:00,299.9,1000.06,82.44,4.15,44.18,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,44.04,1e-05
2018/8/22 18:15,299.91,1000.06,82.54,4.12,43.85,3.0,6.0,12.0,24.0,0.71875,0.6190476190476191,6534,44.07333333333333,1e-05
2018/8/22 18:30,299.92,1000.06,82.64,4.1,43.99,2.0,5.0,11.0,23.0,0.7083333333333334,0.6175595238095238,6535,44.07333333333333,0.01
2018/8/22 18:45,299.93,1000.07,82.74,4.08,44.17,1.0,4.0,10.0,22.0,0.6979166666666666,0.6160714285714286,6536,44.07333333333333,0.01
2018/8/22 19:00,299.94,1000.07,82.85,4.06,44.09,0.0,3.0,9.0,21.0,0.6875,0.6145833333333334,6537,44.07333333333333,0.01
2018/8/22 19:15,299.64,1000.01,83.11,4.0,44.28,0.0,2.0,8.0,20.0,0.6770833333333334,0.6130952380952381,6538,44.07333333333333,0.01
2018/8/22 19:30,299.33,999.95,83.38,3.95,44.72,0.0,1.0,7.0,19.0,0.6666666666666666,0.6116071428571429,6539,44.07333333333333,0.01
2018/8/22 19:45,299.03,999.89,83.64,3.89,44.52,0.0,0.0,6.0,18.0,0.65625,0.6101190476190477,6540,44.07333333333333,0.01
2018/8/22 20:00,298.73,999.83,83.91,3.84,43.91,0.0,0.0,5.0,17.0,0.6458333333333334,0.6086309523809523,6541,44.07333333333333,0.01
2018/8/22 20:15,298.73,999.9,84.07,3.88,43.71,0.0,0.0,4.0,16.0,0.6354166666666666,0.6086309523809523,6542,44.07333333333333,0.02
